1.28608	5.14955
1.28609	5.14948
1.2861	5.14942
1.28611	5.14935
1.28612	5.14928
1.28613	5.14922
1.28614	5.14915
1.28615	5.14908
1.28616	5.14902
1.28617	5.14895
1.28618	5.14888
1.28619	5.14882
1.2862	5.14875
1.28621	5.14868
1.28622	5.14861
1.28623	5.14855
1.28624	5.14848
1.28625	5.14841
1.28626	5.14834
1.28627	5.14828
1.28628	5.14821
1.28629	5.14814
1.2863	5.14807
1.28631	5.14801
1.28632	5.14794
1.28633	5.14787
1.28634	5.1478
1.28635	5.14773
1.28636	5.14767
1.28637	5.1476
1.28638	5.14753
1.28639	5.14746
1.2864	5.14739
1.28641	5.14732
1.28642	5.14726
1.28643	5.14719
1.28644	5.14712
1.28645	5.14705
1.28646	5.14698
1.28647	5.14691
1.28648	5.14684
1.28649	5.14677
1.2865	5.1467
1.28651	5.14664
1.28652	5.14657
1.28653	5.1465
1.28654	5.14643
1.28655	5.14636
1.28656	5.14629
1.28657	5.14622
1.28658	5.14615
1.28659	5.14608
1.2866	5.14601
1.28661	5.14594
1.28662	5.14587
1.28663	5.1458
1.28664	5.14573
1.28665	5.14566
1.28666	5.14559
1.28667	5.14552
1.28668	5.14545
1.28669	5.14538
1.2867	5.14531
1.28671	5.14524
1.28672	5.14517
1.28673	5.1451
1.28674	5.14503
1.28675	5.14496
1.28676	5.14489
1.28677	5.14482
1.28678	5.14475
1.28679	5.14468
1.2868	5.1446
1.28681	5.14453
1.28682	5.14446
1.28683	5.14439
1.28684	5.14432
1.28685	5.14425
1.28686	5.14418
1.28687	5.14411
1.28688	5.14404
1.28689	5.14396
1.2869	5.14389
1.28691	5.14382
1.28692	5.14375
1.28693	5.14368
1.28694	5.14361
1.28695	5.14354
1.28696	5.14346
1.28697	5.14339
1.28698	5.14332
1.28699	5.14325
1.287	5.14318
1.28701	5.1431
1.28702	5.14303
1.28703	5.14296
1.28704	5.14289
1.28705	5.14282
1.28706	5.14274
1.28707	5.14267
1.28708	5.1426
1.28709	5.14253
1.2871	5.14245
1.28711	5.14238
1.28712	5.14231
1.28713	5.14224
1.28714	5.14216
1.28715	5.14209
1.28716	5.14202
1.28717	5.14195
1.28718	5.14187
1.28719	5.1418
1.2872	5.14173
1.28721	5.14165
1.28722	5.14158
1.28723	5.14151
1.28724	5.14143
1.28725	5.14136
1.28726	5.14129
1.28727	5.14122
1.28728	5.14114
1.28729	5.14107
1.2873	5.14099
1.28731	5.14092
1.28732	5.14085
1.28733	5.14077
1.28734	5.1407
1.28735	5.14063
1.28736	5.14055
1.28737	5.14048
1.28738	5.14041
1.28739	5.14033
1.2874	5.14026
1.28741	5.14018
1.28742	5.14011
1.28743	5.14004
1.28744	5.13996
1.28745	5.13989
1.28746	5.13981
1.28747	5.13974
1.28748	5.13967
1.28749	5.13959
1.2875	5.13952
1.28751	5.13944
1.28752	5.13937
1.28753	5.13929
1.28754	5.13922
1.28755	5.13914
1.28756	5.13907
1.28757	5.13899
1.28758	5.13892
1.28759	5.13885
1.2876	5.13877
1.28761	5.1387
1.28762	5.13862
1.28763	5.13855
1.28764	5.13847
1.28765	5.1384
1.28766	5.13832
1.28767	5.13825
1.28768	5.13817
1.28769	5.1381
1.2877	5.13802
1.28771	5.13795
1.28772	5.13787
1.28773	5.13779
1.28774	5.13772
1.28775	5.13764
1.28776	5.13757
1.28777	5.13749
1.28778	5.13742
1.28779	5.13734
1.2878	5.13727
1.28781	5.13719
1.28782	5.13712
1.28783	5.13704
1.28784	5.13696
1.28785	5.13689
1.28786	5.13681
1.28787	5.13674
1.28788	5.13666
1.28789	5.13658
1.2879	5.13651
1.28791	5.13643
1.28792	5.13636
1.28793	5.13628
1.28794	5.1362
1.28795	5.13613
1.28796	5.13605
1.28797	5.13598
1.28798	5.1359
1.28799	5.13582
1.288	5.13575
1.28801	5.13567
1.28802	5.13559
1.28803	5.13552
1.28804	5.13544
1.28805	5.13536
1.28806	5.13529
1.28807	5.13521
1.28808	5.13514
1.28809	5.13506
1.2881	5.13498
1.28811	5.13491
1.28812	5.13483
1.28813	5.13475
1.28814	5.13467
1.28815	5.1346
1.28816	5.13452
1.28817	5.13444
1.28818	5.13437
1.28819	5.13429
1.2882	5.13421
1.28821	5.13414
1.28822	5.13406
1.28823	5.13398
1.28824	5.13391
1.28825	5.13383
1.28826	5.13375
1.28827	5.13367
1.28828	5.1336
1.28829	5.13352
1.2883	5.13344
1.28831	5.13336
1.28832	5.13329
1.28833	5.13321
1.28834	5.13313
1.28835	5.13305
1.28836	5.13298
1.28837	5.1329
1.28838	5.13282
1.28839	5.13274
1.2884	5.13267
1.28841	5.13259
1.28842	5.13251
1.28843	5.13243
1.28844	5.13236
1.28845	5.13228
1.28846	5.1322
1.28847	5.13212
1.28848	5.13205
1.28849	5.13197
1.2885	5.13189
1.28851	5.13181
1.28852	5.13173
1.28853	5.13166
1.28854	5.13158
1.28855	5.1315
1.28856	5.13142
1.28857	5.13134
1.28858	5.13127
1.28859	5.13119
1.2886	5.13111
1.28861	5.13103
1.28862	5.13095
1.28863	5.13088
1.28864	5.1308
1.28865	5.13072
1.28866	5.13064
1.28867	5.13056
1.28868	5.13048
1.28869	5.13041
1.2887	5.13033
1.28871	5.13025
1.28872	5.13017
1.28873	5.13009
1.28874	5.13001
1.28875	5.12993
1.28876	5.12986
1.28877	5.12978
1.28878	5.1297
1.28879	5.12962
1.2888	5.12954
1.28881	5.12946
1.28882	5.12938
1.28883	5.12931
1.28884	5.12923
1.28885	5.12915
1.28886	5.12907
1.28887	5.12899
1.28888	5.12891
1.28889	5.12883
1.2889	5.12876
1.28891	5.12868
1.28892	5.1286
1.28893	5.12852
1.28894	5.12844
1.28895	5.12836
1.28896	5.12828
1.28897	5.1282
1.28898	5.12812
1.28899	5.12805
1.289	5.12797
1.28901	5.12789
1.28902	5.12781
1.28903	5.12773
1.28904	5.12765
1.28905	5.12757
1.28906	5.12749
1.28907	5.12741
1.28908	5.12733
1.28909	5.12725
1.2891	5.12718
1.28911	5.1271
1.28912	5.12702
1.28913	5.12694
1.28914	5.12686
1.28915	5.12678
1.28916	5.1267
1.28917	5.12662
1.28918	5.12654
1.28919	5.12646
1.2892	5.12638
1.28921	5.1263
1.28922	5.12622
1.28923	5.12615
1.28924	5.12607
1.28925	5.12599
1.28926	5.12591
1.28927	5.12583
1.28928	5.12575
1.28929	5.12567
1.2893	5.12559
1.28931	5.12551
1.28932	5.12543
1.28933	5.12535
1.28934	5.12527
1.28935	5.12519
1.28936	5.12511
1.28937	5.12503
1.28938	5.12495
1.28939	5.12487
1.2894	5.1248
1.28941	5.12472
1.28942	5.12464
1.28943	5.12456
1.28944	5.12448
1.28945	5.1244
1.28946	5.12432
1.28947	5.12424
1.28948	5.12416
1.28949	5.12408
1.2895	5.124
1.28951	5.12392
1.28952	5.12384
1.28953	5.12376
1.28954	5.12368
1.28955	5.1236
1.28956	5.12352
1.28957	5.12344
1.28958	5.12336
1.28959	5.12328
1.2896	5.1232
1.28961	5.12312
1.28962	5.12304
1.28963	5.12296
1.28964	5.12288
1.28965	5.1228
1.28966	5.12272
1.28967	5.12264
1.28968	5.12256
1.28969	5.12248
1.2897	5.1224
1.28971	5.12233
1.28972	5.12225
1.28973	5.12217
1.28974	5.12209
1.28975	5.12201
1.28976	5.12193
1.28977	5.12185
1.28978	5.12177
1.28979	5.12169
1.2898	5.12161
1.28981	5.12153
1.28982	5.12145
1.28983	5.12137
1.28984	5.12129
1.28985	5.12121
1.28986	5.12113
1.28987	5.12105
1.28988	5.12097
1.28989	5.12089
1.2899	5.12081
1.28991	5.12073
1.28992	5.12065
1.28993	5.12057
1.28994	5.12049
1.28995	5.12041
1.28996	5.12033
1.28997	5.12025
1.28998	5.12017
1.28999	5.12009
